;content;design;functionalitate;livrare_ambalaj;calitate_pret;satisfactie_generala
1387;pro:  -design placut  -placa electronica cu urmatoarele caracteristici:   *iesire 2,1a in total indiferent de port, cu o medie in jur de 2a  *intrare 2a in medie, cu incarcare in impulsuri la anumite intervale de timp.  *protectie la scurt-circuit direct pe placa, nu am testat si la polaritate inversa,   *protectie la descarcare 2,85v, iar la incarcare 4,17v.  *tensiune de iesire stabila chiar si la 1,4a, fiind undeva la 4,92v.   *mufe foarte bune, toate trei,  -lanterna    contra:  -acumulatorii. desi au 42 de grame, 5 la numar, dupa conversia la 5v, acestia ofera un maxim de 3500mah, respectiv 3200mah la al doilea produs, masurati cu becuri, aprate de masura conventionale si cabluri artizanale. bateria externa ar fi trebuit sa debiteze un minim de 5a, din cei 8a declarati. chiar si daca ar fi fost asa, randamentul greutate-eficienta ar fi fost slab. un acumulator de 8a cu 5a debitati, are in medie 200g, iar acesta cu 3,5a are in jur de 260 grame. bateriile nu sunt marcate, iar legarea lor in interior nu este eficienta, astfel ca doua au o tensiune mai mare decat celelate trei, cu 2-3 unitati. eu le-am legat toate 10, din doua aparate, si am obtinut o tensiune stabila pe toate 10, dupa 24 de ore, de aproximativ, 4,09v, oarecum slabut, tinand cont ca ele sunt incarcate pana la 4,17v, si ar fi trebuit sa ramana pe la 4,13v. carcasa este lipita, asadar nu o puteti deschide fara sa o stricati. eu am cumparat doua bucati, nu-mi pare rau, le-am luat foarte ieftin, dar daca as fi stiut de capacitatea lor reala, nu le-as mai fi cumparat. placa electronica e cat de cat, dar ca intreg, probabil ca nu ar merita mai mult de 25-30 de lei, eu achizitionandu-le cu putin peste. placa electronica are 4,5 stele, iar acumulatorii, 3 stele cu minus.;1.0;0;0;1.0;0
1388;bateria este mai slaba decat cea veche. se descarca in cateva ore dupa incarcare 100%. la27% dupa 6ore stand by se inchide smartfonul. procedura de retur nu merita efortul la valoarea ei. nu recomand.;0.0;1;0;0.0;1
1389;s a rupt cureaua dupa nici doua saptamani, e o risipa de bani acest ceas.;1.0;0;0;1.0;0
1390;castile sunt execrabile, au urme de uzura, aveau inclusiv ceara de urechi pe ele, am incercat sa le incarc si dupa 10 minute era sa ia cablul foc. este o experienta care ma pune serios pe ganduri daca sa mai achizitionez asa ceva..... sunt profund dezamagit. rusine pentru astfel de comercianti;1.0;1;0;0.0;1
1391;nu l-am purtat niciodata de cand am cumparat acest ceas, am bagat o cartela de telekom in el sa vad cum merge ba prindea semnal ba nu prindea deci ca si telefon sa suni nu poti sa-l folosesti tre sa ai noroc sa ai retea, cand se consuma bateria ceasul nu ramane memorat trebuie apoi din nou sa setezi ora, scrisul e foarte mic deci sa setezi ora nu e asa rapid, stau mereu sa setez ora cand bateria se descarca? nu e bun de nimic;0.0;1;0;0.0;1
1392;am detinut un smartwatch poseidon si a trebuit sa-l returnez urmatoarea zi, bateria se consuma 45% in 30 min, se deconecta des de la telefon (samsung galaxy s7).;0.0;1;0;0.0;1
1393;mie mi-au gresit culoarea. comandasem una crem pentru a fi mai discret dar am primit una neagra mica si destul de buna, totusi. sta bine in ureche (dreapta). eu o folosesc mai mult pentru a asculta audiobook-uri. pentru a va face bine intelesi in convorbiri telefonice trebuie sa tineti mana in dreptul urechii pentru a directiona vocea de la gura la microfonul dispozitivului, poate ati vazut gestul asta in filmele cu spioni. eu as mai comanda una, daca se poate de data asta sa-mi trimita una crem, daca nu, num  p.s. dupa o saptamana a murit.;1.0;1;1;0.0;0
1394;foarte proasta nu incarca;0.0;1;0;0.0;1
1395;produsul nu se potriveste descrierii si nu are toate functile mentionate;0.0;1;0;0.0;1
1396;total dezamagit de produs. am crezut ca este un produs apple original dar nu a fost asa. bateria originala tinea aprox. o zi, iar cea noua nici macar 1/2 zi. multumesc emag pentru promtitudinea serviciilor;0.0;1;0;0.0;1
1397;tocmai am achizitionat unul pt fiul meu, bateria nu tine decat 3 ore in standby;0.0;1;0;0.0;0
1398;dezamagit! doar 1 usb functioneaza din cele 2 iar garantia era in cutia incarcatorului, pe care am aruncato, fara sa intuiesc ca nu as aveao si pe email sau in format electronic.;0.0;1;0;0.0;1
1399;lentila wide a venit cu defect, imaginea este stearsa in centru. se vede defectul de fabricatie, materialul lentilei este texturata. in rest, celelalte componente sunt ok.;1.0;1;0;0.0;0
1400;cel mai prost produs!!! e un produs 'reusit' made in china+ nici vorba sa poti purta husa avand aceasta folie pe telefon pt ca se va desprinde imediat;1.0;0;0;0.0;1
1401;castile sunt slab calitativ, dar la cat costa probabil nu ar trebui sa avem pretentii ridicate. bateria tine foarte putin spre deloc, aprox 25 min de ascultat muzica. pe convorbire telefonica nu le-am testat bateria, le-am dat retur, se aud infundat, iar persoana cu care vorbesti te aude slab... per total nu recomand produsul.;0.0;1;0;0.0;1
1402;nu aveam foarte multe asteptari si pretentii de la acest produs, dar, nu face ceea ce scrie in specificatii. am reusit sa inregistrez aproape o ora de filmare, dar nu continuu, ci in 5 reprize de 10 minute. nu am reusit altfel, desi am incercat de mai multe ori. calitatea filmarii acceptabila, insa unghiul de filmare, foarte mic. pe lumina slaba, poti sa uiti de filmare. calitate sunet, decenta. ce scrie in manual/instructiuni nu corespunde cu ceea ce face stickul, este nefolositor mai ales ca unul din butoane, este numai de design. am incercat sa fac poze, inregistrari audio, nici o sansa, doar inregistrare video cu sunet. poate nu este manualul corespunzator acestui stick. as vrea o demonstratie de la cei care il comercializeaza sau cei care il lauda in review-uri, eventual, niste instructiuni corecte.  nu recomand produsul.;1.0;1;0;0.0;1
1403;am acest produs de doua saptamani. initial am fost relativ incantat de aspect si functionalitate, dar......... la un moment dat am fost nevoit sa scot tableta si am incercat sa o refixez dupa cateva zile..... rezultatul?...... s-a rupt o brida de prindere (partea din plastic).... deci, la a doua fixare a tabletei...... si am facut-o cu mare grija, din doua motive: unul, sa nu rup acele bride:) si doi, sa protejez tableta de eventuale zgarieturi in zonele de prindere...... in concluzie, probabil sunt si eu ghinionist, nu va cumparati asa ceva........ sa vad daca pot rezolva ceva cu garantia...... daca rezolv, mai pun o stea, mai multe, nu.....:);1.0;0;0;0.0;1
1404;butonul bt nu functioneaza si se aude ca vechiul flip 3, sunt foarte dezamagit de ea. am trimis-o la garantie, sper sa primesc ce asteptam.;1.0;1;0;0.0;0
1405;a mers 2 zile dupa care nu a mai mers;0.0;1;0;0.0;0
1406;pentru un acumulator extern este nu mare, extraordinar de mare!  nu recomand. sunt altele si mai mici pe piata!!!;1.0;0;0;0.0;1
1407;la 5 minute dupa ce am deschis cutia am facut cerere de retur... ecranul era deformat, touch/il nu functioneaza corect, ma intreb daca are cineva una functionala.;0.0;1;0;0.0;1
1408;nu este de calitate. dupa 2 zile s-a desfacut mufa de alimentare a telefonului.;1.0;0;0;0.0;1
1409;o incarcare de 98% la huawei p20 lite si au disparut 2 beculete, dezamagit in totalitate, retur;0.0;1;0;0.0;1
1410;de la trecerile de temperatura.. casa.. afar... geamul se abureste incontinu.. fara a fi bagat in apa.. este un ceas de maxim 90 ron... eu unu sincer nu-l recomand... am sa-l returnez... un produs de slaba calitate la banii ceruti pe el..;1.0;0;0;1.0;1
1411;chiar deloc nu sunt incantat. adica produsul e ok ca si calitate, dar odata conectat la telefon, dupa ce vorbesti la telefon sau primesti cate un mesaj i se schimba culoarea ecranului desi este setat sa stea pe negru de exemplu (are o functie care iti permite sa faci ecranul cu fond negru sau alb, dupa preferinte). per total nu sunt foarte multumit dar... asta e. il tin pe dulap;1.0;1;0;0.0;1
1412;"am achizitionat aceasta folie de sticla direct de la temperedglass (nu prin intermediul emag).  la prima vedere: vine intr-un pachet care inspira ceva calitate. montajul se realizeaza usor si in final arata foarte bine pe telefon. decupajele sunt bune iar raspunsul touch-ului este excelent.  problema vine atunci cand incepe sa se dezlipeasca... prima oara am patit-o dupa cateva zile in coltul din stanga jos dar s-a remediat usor printr-o usoara apasare. acum insa arata ca in pozele attashate... si din pacate nu am mai putut sa remediez.  mentionez ca folia am aplicat-o corect, nu sunt la prima folie pe care o aplic.  ""ei"" spun ca ofera calitate... dar cel putin in cazul meu nu s-a dovedit asa. am cumparat cea mai scumpa folie de sticla in speranta ca va fi si calitativa... dar se pare ca o chinezarie ramane o chinezarie si totul depinde de noroc.    fiti cu bagare de seama ca ofera 30 de zile garantie lucru care il veti vedea pe factura aferenta. durata de viata medie 3 luni. nu stiu cum emag scrie la capitolul garantie ca ofera 12 luni, repet eu nu am luat prin intermediul emag.   cititi articolele si review-urile celor cu iphone 6... toti se plang de ei...  cand i-am contactat pe cei de la temperedglass si le-am expus problema mi-au ras in fata si mi-au spus ca termenul de garantie este depasit. este adevarat ca mi s-a intamplat la 45 de zile de la cumparare. nu aveam mari pretentii de la ei dar chiar si asa... felul in care au tratat problema lasa de dorit.";1.0;1;1;1.0;1
1413;"produsul mi-a sosit intr-un ambalaj deteriorat (la fel si ambalajul pentru selfie stick-ul primit cadou). l-am achizitionat cu intentia de a-l face cadou. din pacate, nu poate fi folosit cu un sim digi mobil (persoana foloseste reteaua digi...). ciudat pentru ca la descrierea produsului era specificat faptul ca "" ceasul este decodat, poate functiona in retelele din romania"", pt ca ulterior, dupa insiruirea altor caracteristici sa apara si "" telefonul functioneaza in retelele orange, vodafone si telekom"", iar intr-o alta descriere a produsului am gasit ulterior ca "" ceasul este decodat, poate functiona in retelele din romania mai putin digi"". nu exista transparenta clara si unitara in desctierea produsului. folosirea bluetooth-ul nu renteaza deoarece atat bateria telefonului cat si cea a ceasului se consuma in cateva ore. ca atare, daca nu se foloseste un sim card compatibil cu cele 3 retelele mobile cunoscute in romania nu se merita investitia.";0.0;1;1;0.0;1
1414;"sunt un fan al produselor garmin. detin deja un gps garmin 64 st, dar m-am hotarat sa fac un upgrade si sa ma orientez dupa un fenix 5.  dupa cca 1 an de tatonari si citit impresii si pareri, profitand de o oferta buna, m-am decis si am achizitionat mult laudatul garmin fenix 5.  arata si se aseaza pe mana foarte bine, fara a te incomoda in orice activitate pe care o desfasori.  fiind o persoana cu o activitate de teren foarte intensa, nu m-am concentrat decat pe acele functionalitati care ma interesau: gps, puls, altitudine, barometru, calorii, sincronizare cu senzori externi, busola, pasi, navigatie etc.  pentru a-l verifica ca si acuratete, am purtat in paralel si gps-ul 64 st.  dupa aproape o luna de folosire intensa iata care sunt parerile mele pur personale:  -activitate inregistrata prin gps este ok (distanta, viteza masurata, etc). cand descarci traseul si il pui pe o harta, constati o abatere semnificativa de la ruta reala (50-100m, uneori chiar si mai mult).  -busola este exacta, la fel si masurarea pulsului.  -o mare problema am avut-o cu inregistrarea altitudinii, indiferent ce setari i-as fi facut. ceasul meu nu inregistra constant modificarile de altitudine pe traseul pe care il parcurgeam. daca ii calibram la inceput altitudinea cu ajutorul gps-ului, calibrandu-i cu aceasta ocazie si barometrul, cu aceleasi date ajungeam si la sfarsitul traseului, chiar daca diferenta de nivel era de cateva sute de metri. in acest timp 64st-ul meu inregistra fara probleme modificarile de altitudine si presiune. ca sa vad altitudinea pe traseu, trebuia mereu sa o calibrez. modificand altitudinea se schimba mereu si presiunea, de unde invariabil pornea si avertizarea ""storm alert"". foarte frustrant!  -de mentionat ca altitudinea masurata de ceas comparativ cu 64 st arata o diferenta de 20-30 de metri. intr-o zi diferenta a fost chiar de 300 de metri(!!!).  -treaba cu pasii este o gluma nefericita. daca tii ceasul in permanenta la mana, dimineata la baie cand te barbieresti si te speli pe dinti, aduni fara probleme 800-1000 de pasi doar din miscarile mainii in fata oglinzii. mentionez ca sunt stangaci, iar ceasul este tinut pe mana stanga.  -o alta problema stresanta, zilnica, a fost deconectarea-reconectarea in permanenta de la garmin conect-ul instalat pe telefon. se intampla si de cate 3-4 ori pe minut.   -mi-am completat arsenalul garmin cu un senzor de temperatura extern ant+.   garmin 64st-ul l-a recunoscut si a indicat temperatura din prima, dar fenix 5-ul s-a sicronizat cu mare greutate. dupa ce s-a sicronizat si mi-a aratat temperatura, provocandu-mi in sfarsit o mare bucurie, temp-ul meu a inceput sa-mi indice ca nu este conectat, iar temperatura a disparut de pe ecran. a trebuit din nou sa sincronizez, dar afisarea era facuta cu intermitenta.  cand am dat ceasul jos de la mana, dupa o saptamana de folosire continua, pielea era urzicata toata, sub curea si locul unde erau senzorii pentru puls. urmele ceasului se vad si acum cand scriu aceste randuri, la trei zile dupa ce l-am dat jos de la mana. nu recomand folosirea lui continua.   a fost picatura care a umplut paharul. deoarece era a 29-a zi de cand il cumparasem, am completat formularul de retur si l-am trimis inapoi, fara nici o urma de regret.  nu stiu daca am avut eu ghinionul sa primesc un ceas cu probleme, dar aceasta este aventura mea cu fenix 5.  am avut asteptari mari, dar dezamagirea a fost crunta.";1.0;1;0;0.0;1
1415;am primit alt produs... de foarte proasta calitate - am comandat folia de sticla producator guardline si am primit-o pe cea produsa de blue star, dar avand incredere in produsele cumparate de la emag (sunt o clienta destul de fidela) nu am mai vrut sa trec prin bataia de cap cu returnarea produsului si am montat folia primita, care este prea ingusta, nu se lipeste bine, desi am urmat exact instructiunile si are pete pe suprafata siliconata - o dezamgire totala.;1.0;1;1;0.0;1
1416;"baterie de calitate execrabila. pret de achizitie: 140 lei.     -nu incarca simultan 2 dispozitive, desi pe cutie scrie ca poate  -este 100%, conectez telefonul la ea, scade la 80% in 5 minute. dupa se comporta normal  -pixeli defecti la afisajul digital  -produs achizitionat sub descrierea de ""nou"". cand am deschis cutia se vedea ca a fost umblat la baterie. produs primit resigilat!!!    am trimis-o in garantie dupa abia 3 zile de folosire. sper ca va fi reparata sau voi primi un model fara defectiuni. revin cu un edit dupa.  pana atunci, nu recomand.   mai bine mai puneti 20 de lei si luati 2 asus uri de 10 000 mah fiecare, care costa 80 de lei bucata.";0.0;1;1;1.0;1
1417;bateria se descarca f repede. nu recomand.;0.0;1;0;0.0;1
1418;da dar curelile se deslipesc in rest facebook si chrome nu merg in rest ie bun;1.0;0;0;0.0;1
1419;niste casti foarte proaste! desi au un pret ok! nu recomand aceste casti! dupa o saptamana casca cu microfonul nu mai mergea! dupa trei saptamani nu mai mergea nici cealallta casca! folosindule putin!;0.0;1;0;1.0;1
1420;a tinut din prima la fel cu cea uzata de 2 ani de la samsung. apoi, a tinut din ce in ce mai putin umflandu-se. pana sa le dau cu ea in cap celor de la firma asta de cacao, importgsm, se umflase ca un butoi. nu e emag de vina, dar ar trebui sa nu mai bage in seama astfel de firme de 2 bani. am luat cu aproape acelasi pret 3 baterii direct de la chinzi care merg ca unele originale in toate cele 3 telefonae pentru care le-am luat.;0.0;1;0;1.0;1
1421;"teoretic: ""potrivit celor mai multe tipuri de telefoane mobile, includ telefoane smartphone si tablete.""  practic nu e compatibil cu: nexus 5xs, ihunt onelove, ihunt s9";0.0;0;0;0.0;1
1422;am achizitionat aceasta bratara, dar nu o recomand. eu am returnat-o, intre timp, pentru ca:  * in momentul cand tastam la calculator ma vedea ca si cand as merge (cateva sute de pasi),   * in timp ce mergeam cu masina in lua in calcul distanta ca si cand as fi mers pe jos,   * in decursul a 8 ore de serviciu, stand doar la calculator, mi-a contorizat aproximativ 2500 de pasi.  * intr-o ora de sala imi arata ca as fi ars 1800 de calorii,  * nu se sincroniza cu telefonul, desi acesta era un samsung model 2016, in schimb cu calculatorul s-a sincronzat perfect, chiar si-a facut si update.  nota 10 pentru cei de la emag craiova foarte prompti atat cu livrarea, cat si cu returul, insa brata nu isi merita banii.;0.0;1;1;1.0;1
