|content|livrare_ambalaj
702|eficienta, doar 11 luni. acum sta la incarcat si functioneaza 20 secunde. cred ca au schimbat producatorii timpul de periat si nu stim noi.|0
703|nu are led de incarcare.nu stiu cand se termina incarcarea|0
704|a fost in service de 0 ori in 2 saptamani.|0
705|normal periuta merge bine, aveam una identica, model mai vechi si n am avut niciodata probleme cu ea, dar asta care a venit nu se incarca. o fi ceva defect la baterie ori la incarcator.|0
706|are 2 moduri de viteza, problema este ca la viteza 2(viteza normala) timpul timer ului care vibreaza la fiecare minut, scade la 30de secunde. la modelul anterior stiai clar ca la fiecare vibratie a trecut un minut de utilizare, acum de fapt la fiecare vibratie au trecut ~20 sau 30 de secunde|0
707|dupa doar 5-6 utilizari nu se mai opreste. vibreaza pana i se consuma bateria.|0
708|in anumite pozitii, miscari ale mainii, periuta are intreruperi, lucru foarte enervant, am cumparat 2 bucati, una cu problema de noua, nu am prea mari asteptari in timp|0
709|dezamagire. am cumparat 0 bucati, una am facut-o cadou. aceeasi parere, aceeasi dezamagire si pentru cealalta persoana.degeaba are 2 viteze, la viteza maxima functioneaza ca periutele pe baterii, cu bateria spre terminare.o tin conectata in permanenta la curent, in incarcator, deci exclus ca ar fi insuficient incarcata cand o folosesc. am avut un model mai vechi inainte, dar foarte eficient. imi pare rau ca am renuntat la el.|0
710|nu curata deloc bine, merge mult mai slab fata de un model mai vechi, chiar daca are 2 programe, nici pe cel mai puternic nu e comparabila. mai mult tremura decat curata. e si destul de zgomotoasa.|0
711|am folosit-o o saptamana de zile si deodata in timpul periajului sa oprit de tot.. specific ca am bagat-o la incarcat dupa aceasta intamplare si degeaba nu m-ai functioneaza deloc|0
712|la acesta periuta lipseste ledul pentru acumulator care pe mine ma ajuta foarte mult - acum te trezesti in mijlocul periajului ca nu mai ai baterie.|0
713|de doua ori am folosit periuta apoi nu a mai mers|0
714|se descarca foarte repede|0
715|nu prea mai tine bateria chiar asa mult cum tinea la modelele anterioare|0
716|se descarca foarte repede, dupa 5 zile. senzorul de presiune pe dinte opreste functionarea periutei la cea mai mica apasare. dezamagitor.|0
717|viteza cea mai mare de care e capabila este cam la nivelul periutei anterioare cand mai avea doar putina baterie si incetinea intentionat viteza ca avertisment pentru reincarcare. nu exista nici un beculet/led care sa-ti arate ca se incarca, desi in instructiuni iti apare ca ar exista (probabil sunt instructiuni generice) si te trezesti deodata ca nu mai functioneaza. un produs foarte prost.|0
718|bateria ma tine undeva la 2-4 zile maxim, se opreste brusc si nu indica atunci cand este aproape descarcata din pacate.|0
719|daca compar modelul vechi pe care il aveam (cumparat acum vreo 5 ani), periuta aceasta este net inferioara!parca se dezmembreaza atunci cand o pornesti! este foarte de zgomotoasa! are 2 trepte de viteza dar nici la treapta 2 nu are puterea celei vechi. daca as fi cumparat una singura, as fi zis ca poate am avut eu ghinionul sa primesc una defecta (avand in vedere review-urile atat de bune), dar amandoua periutele cumparate sunt la fel.|0
720|are 2 programe si parca sunt degeaba. am un model mai vechi cu un singur program care e superior celui cu viteza cea mai mare de la acest produs. primele doua parca sunt degeaba. ca sa ajungi la programul 2, trebuie sa apesi de 2 ori pe buton. nu recomand|0
721|ea curata foarte bine, e foarte usor de folosit, dar am scapat-o in chiuveta si de atunci tot am avut probleme cu ea. nu a pornit deloc la inceput, am reparat-o, apoi a inceput sa vibreze dintr-o data, pana i se descarca bateria si o puteam opri doar cand era la incarcat. acum cateva zile s-a stricat de tot. tin sa mentionez ca am folosit-o doar un an si cateva luni. un alt model de periuta, tot de la oralb, m-a tinut 2+ ani.|0
722|periuta se intrerupe 1/0 secunde in timp ce te speli. face de vreo 0 ori la un periat.|0
723|nu are o putere mare de curatare|0
724|nu e chiar cine stie ce|0
725|nu se ridica la nivelul asteptarilor create de ultima periuta oral b braun care a tinut 13 ani fara probleme. s a stricat incarcatorul doar. periuta in sine e ok, o periuta electrica clasica dar sta incarcata doua zile si mai scoate sunete ciudate, ca si cum s ar chinui sa invarta capatul periutei. raport calitate pret e acceptabil.|0
726|functioneaza ok, dar perioada a venit plina de praf.|0
727|destul de slabut acest model. are 2 viteze dar nu poti folosi decat pe cea mare pentru o curatare eficienta. era bun un led de semnalizare al bateriei incarcate/descarcate.|0
728|e buna dar se poate si mai bine, uneori cand ma spal maj are cate un scadaj stil intrerupere dar isi revine instant. incarcatorul si periuta cand sunt comectate nu arata cand incarca, in felul asta nu stiu niciodata cand e gata|0
729|ea isi face bine treaba, insa face prea mult zgomot, iar bateria tine foarte putin. pe langa asta, la fiecare spalare se opreste cateva secunde brusc. n as recomanda-o neaparat..|0
730|pentru a opri-o, trebuie sa treci prin toate cele 2 niveluri de viteza. se opreste si reporneste automat la cateva secunde. in rest. isi face treaba.|0
731|plusuri: design, ambalaj, 2 moduri de periaj.minusuri: lipsa led incarcare (nu stii cand se termina bateria), la un anumit interval se opreste pret de cateva secunde, banuiesc ca dupa 30 sec, cat ar trebui periata fiecare parte a arcadelor; doar ca nu am gasit informatia in manual.|0
732|este prima periuta electrica pe care o detin.aparent este ok, doar ca in timpul functionarii se opreste ca si cum se blocheaza o secunda si dupa continua. face chestia asta aleatoriu, nu la un timp anume. si uneori face si de doua trei ori consecutiv. am incercat sa o las sa mearga fara sa o utilizez si la fel face. voiam sa stiu daca a mai intampinat cineva problema sau asa functioneaza ea…desi nu mi se pare ok.|0
733|periuta este buna, singurul minus este lipsa unui beculet care sa indice nivelul bateriei sau cel putin daca periuta este incarcata/descarcata complet. pachetul a venit cu periuta incarcata, iar dupa 2 zile s-a oprit in timpul periatului, initial am crezut ca s-a stricat. am tinut-o la incarcat peste noapte, momentan pare ca rezista undeva la 1 saptamana.|0
734|e ok, mai aveam una la fel, care nu mai invartea cand periuta atingea gingia. nu e chiar top, dar primesti pt cat platesti.|0
735|minusuri destule pentru aceasta periuta. nu am indicator baterie, peria este dura si afecteaza gingiile, se intrerupe in timpul folosirii cam des. nu are putere si se opreste indiferent pe ce treapta de viteza o setezi.|0
736|iubesc periutele de dinti de la oralb insa aceasta nu a fost cea mai buna alegere pentru mine (folosesc seria io). vibreaza prea tare ca intensitate si zgomot.|0
737|produs de calitate, bateria tine cam 0 saptamani, are 2 trepte de intensitate|0
738|dupa prima utilizare am ramas surprins cat de bine curata. am realizat cata mizerie si bacterii ramaneau inainte cu periuta normala. acum dintii se simt mult mai curati, iar respiratia e mai proaspata. pentru mine merita banii. recomand!|0
739|pentru inceput pare un produs bun. voi vedea in timp cum se comporta si voi veni cu completari. recomand.|0
740|singurul inconvenient este lipsa unei avertizari luminoase pt a semnaliza descarcarea bateriei. altfel, foarte multumita|0
741|raportul calitate pret super ok. as recomanda altcuiva? da. periuta ajunge si in cele mai inaccesibile locuri si curata placa dentara, mai ales langa gingii. pentru acest produs capatul periutei este cam rigid, pentru mine cel putin, voi comanda varianta soft, cu perii moi. de asemenea, este usor de utilizat si de incarcat.|0
742|totul a ajuns rapid, ambalat corect, totul merge. iar cadoul primit a fost o surptiza extrem de placuta! multumesc!|1
743|spala foarte bine, 2 moduri de vibratie, folosita de 0 ori pe zi pe program de 0 minute. cine spune ca nu tine bateria, minte cu nerusinare. tine peste o saptamana cu o singura incarcare, chiar mai bine.usor de curatat si intretinut. vine cu stativ de incarcare (adica o pui in picioare la incarcat)|0
744|produsul este sub asteptari. in mod normal, sotul meu schimba rezerva o data pe saptamana, folosind aparatul zilnic. aceste rezerve insa „ciupesc” si este nevoie sa treaca de mai multe ori pe aceeasi zona pentru a obtine rezultatele cu care era obisnuit. foloseste aparatul oneblade de peste 5 ani, insa aceste lame nu ofera aceeasi calitate.|0
745|nu sunt de calitate. in kitul one blade pro, rezervele, erau mult mai bune. astea agata.|0
746|livrarea rapida. nu sunt bune. ciupesc, nu taie, si sunt zgomotoase.|2
747|lamele astea au un unghi mai ascutit decat cele clasice. din cauza asta ori nu taie, ori trebuie sa le apesi foarte tare pe piele, deci alegi ce vrei dintre: barbierit prost sau barbierit cu iritatii. sunt mai comfortabile de folosit lamele vechi. singurul punct in plus e ca par sa fie putin mai ok daca folosesti inaltator reglabil (nu mai stiu cum ii spune). la distanta de 2.5 mm se descurca parca putin mai bine decat lamele vechi probabil din cauza unghiului de atac, dar tot nu e fantastic pt ca nu taie pe cat de bine m-as astepta. personal nu mai cumpar|0
748|am comandat acest kit de lame in luna septembrie 2023 pentru aparatul meu qp6551, achizitionat in iulie de la alt comerciant, care il avea fizic in magazin (era o urgenta). cele 0 lame care au venit la pachet cu aparatul au rezistat aproximativ 1 luna de zile fiecare (mult sub cat declara producatorul). in schimb, aceste rezerve nu le-am putut folosi nici macar 0 saptamani (ambele), agata inca de la prima utilizare, iar dupa 2-4 utilizari poti sa folosesti aparatul pe post de depilator fara griji.|0
749|nu mi se par wow, normal ar trebui sa tina 2-4 luni dar la mine dupa maxim 2 saptamani incep sa agate si sa nu mai taie|0
750|nu stiu daca este produsul original, dar se strica foarte repede, dupa doua folosiri incepe sa ciupa…|0
751|produse de slaba calitate importate direct din china. livrarea a durat in jur de 2 saptamani.in folosinta vibreaza mult mai tare si sunt mult mai galagioase. subscriu la mai multe review-uri care spun ca se rup dintii de la lame si sunt sanse sa ciupeasca pielea.|2
752|exista intr-adevar o mare diferenta intre lamele originale cu care vine aparatul si acestea. se pot folosi in caz de urgenta, dar confortul nu mai este acelasi. in plus, poate mi se pare doar mie, aparatul a devenit mai zgomotos. una peste alta raportul calitate/pret poate fi acceptabil.|0
753|pentru fata daca nu ai pielea prea sensibila sunt foarte bune, daca ai pielea sensibila nu recomand aceste lame|0
754|taie destul de bine insa se duc prea repede rezervele,dupa doua/trei utilizari are sa schimbi rezerva|0
755|am cumparat aceste rezerve pentru oneblade-ul meu si sunt foarte multumit de calitate. se potrivesc perfect si taie uniform, iar pielea ramane neteda fara iritatii. e foarte practic ca pot schimba lama rapid. setul cu mai multe rezerve e bun pentru mai multe luni, iar curatarea sub jet de apa e super usoara. clar merita investitia.|0
756|am luat aceste rezerve pentru aparatul meu oneblade. sunt precum cele originale cu care a venit aparatul, se monteaza simplu si lama flexibila urmareste contururile fetei, ceea ce ma ajuta sa tund sau rade precis. sunt confortabile pe piele si, in mod normal, ma tin cateva saptamani bune fiecare daca le folosesc regulat. curatarea e usoara sub apa si imi place ca am 2 lame in set.|0
757|folosesc aceste rezerve de ceva timp si sunt foarte ok pentru intretinere regulata. aluneca usor pe piele si ofera un contur curat, fara senzatie de disconfort. imi place ca lama 360 urmareste bine forma fetei si ajuta la finisaje precise. se schimba rapid si rezista destul de bine in timp, daca sunt curatate corect.|0
758|se potriveresc bine pe vechiul oneblade, sper doar sa nu le rup si pe acestea la fel de usor precum le-am rupt pe celelalte|0
759|azi le-am primit si am si pus la proba una, este la fel ca aia care vine cu aparatul, pe rezerve scrie philips in partea de jos a lamei, parerea mea e ca cele originale ca astea sunt foarte bune dar daca luati compatibile, nu taie fiinca am mai cumparat odata din alta parte, aratau la fel dar nu erau produse de philips si nu taiau deloc, agata si foarte tare. astea sunt ce trebuie, recomand cu caldura, sper sa ma tina tot 0,5 ani cat ma tinut aia din aparat|0
760|sunt de vis, se resimte mobilitatea si plus par sa taie mai bine decat cele clasice, rezistenta indelungata fata de clasice, am cumparat varianta vanduta si livrata de emag, daca vreti sa fiti siguri ca luati calitate, cumparati doar de la comercianti mari ca emag, altex, flanco.|2
761|produsele sunt originale, nu replici cum vand alti comercianti.|0
762|pentru gradul de finete al angrenajelor si constructiei sale, aceasta rezerva este foarte performanta. sa luam in calcul ca este trimer, nu lama. deci tinde, nu rade.iar gradul de finete este remarcabil. aceasta performanta vine la pachet cu un aspect negativ. fiabilitate redusa. pentru cei cu firul de par mai gros, n-as recomanda-o. in rest, face treaba foarte buna indiferent de zona in care are folosita.|0
763|lame originale. am avut emotii citind celelalte review-uri dar au fost super ok. mai silentioase decat cele pe care pe aveam, scria oneblade pe ele, rad perfect.|0
764|sunt originale, produse in olanda, de buna calitate. nu sunt ca acele fake-uri care zgarie.|0
765|le-am prins la un pret foarte bun. nu am sesizat diferente fata de cele originale din pachetul aparatului de ras.|0
766|este o imitatie. are cupele mai mici, atat este de proasta calitate si varful scurt|0
767|nu, deoarece dupa 2 zile de utilizare a sarit toata vopseaua de pe ea|0
